text_clean,text_preprocessed,text_len,polarity_score,polarity
pilih yang mana bosku ketik medokjitu di google untuk bergabung bersama mereka bosku  bem ugm mengadakan survey tentang isuisu global termasuk ceasefire now di myanmar dan pendekatan terhadap rohingya di philippines sering munculnya penghinanabi dibelaamin mengejutkan,"['pilih', 'bos', 'ketik', 'medokjitu', 'google', 'gabung', 'bos', 'bem', 'ugm', 'ada', 'survey', 'isuisu', 'global', 'ceasefire', 'now', 'myanmar', 'dekat', 'rohingya', 'philippines', 'muncul', 'penghinanabi', 'dibelaamin', 'kejut']",36,-5,negative
keturunan yaman tidak akan mengusir bangsanya sendiri   karena baik yaman maupun rohingya adalah imigran gelap yang berdatangan ke indonesia sejak tahun² sebelumnya  dan juga salahkan warga lokal yang dulu sangat menerima baik mereka di negara ini,"['turun', 'yaman', 'usir', 'bangsa', 'yaman', 'rohingya', 'imigran', 'gelap', 'indonesia', 'tahun', 'salah', 'warga', 'lokal', 'terima', 'negara']",36,-12,negative
cari wb yg pasti aja beb    ✅pasti aman amp  terpcya  ✅deposit wd pasti tercpat  ✅hadiah pasti terbesar    ➖➖➖➖➖ hanya di  𝐋𝐈𝐍𝐊👇👇    ニキ歳祝成人 early vday for v taehyung on running man rohingya  zara,"['cari', 'wb', 'yg', 'aja', 'beb', 'pasti', 'aman', 'amp', 'terpcya', 'deposit', 'wd', 'tercpat', 'hadiah', 'besar', 'early', 'vday', 'for', 'v', 'taehyung', 'on', 'running', 'man', 'rohingya', 'zara']",32,3,positive
yg terupdate hari ini datang lg orang rohingya ke aceh ada  orang udah saatnya lu beraksi nyata bantu mereka,"['yg', 'terupdate', 'lg', 'orang', 'rohingya', 'aceh', 'ada', 'orang', 'udah', 'lu', 'aksi', 'nyata', 'bantu']",19,4,positive
seorang yang mengaku muslim kemudian membandingkan penderitaan satu muslim dengan muslim lainnya re palestina amp  rohingya adalah ketololan yang nyata,"['aku', 'muslim', 'banding', 'derita', 'muslim', 'muslim', 're', 'palestina', 'amp', 'rohingya', 'tolol', 'nyata']",20,2,positive
knapa klo sama palestina berlomba untuk peduli sedangkan untuk rohingya tutup mata ga abis pikir,"['knapa', 'klo', 'palestina', 'lomba', 'peduli', 'rohingya', 'tutup', 'mata', 'ga', 'abis', 'pikir']",15,-3,negative
parah dan biadab tidak tau terimakasih  rohingnya ini ngelunjakbaru ditolong tidak teeimakasih malah ngamukkemaren di aceh ditolong dikasih sembako dan makanan malah dibuanginmaunya apaudah gitu sering bikin onar  waspada waspadalah    シ シ゚,"['parah', 'biadab', 'tau', 'terimakasih', 'rohingnya', 'ngelunjakbaru', 'tolong', 'teeimakasih', 'ngamukkemaren', 'aceh', 'tolong', 'kasih', 'sembako', 'makan', 'dibuanginmaunya', 'apaudah', 'gitu', 'bikin', 'onar', 'waspada', 'waspada']",32,-8,negative
lagi  pendatang ilegal rohingya berlabuh di kamp minaraya pidie  lewat  aceh,"['datang', 'ilegal', 'rohingya', 'labuh', 'kamp', 'minaraya', 'pidie', 'aceh']",11,-1,negative
rohingya ini kayanya org prindapan yg dibawa inggris ke myanmar dah buat ngejajah eh inggris kalah mereka ketinggalan disanasoalnya sangean sama liciknya miripdi malay waktu ada yg nanya syahadat ke mereka eh gabisasus bgt emg,"['rohingya', 'kaya', 'org', 'prindapan', 'yg', 'bawa', 'inggris', 'myanmar', 'dah', 'ngejajah', 'eh', 'inggris', 'kalah', 'tinggal', 'disanasoalnya', 'sangean', 'licik', 'miripdi', 'malay', 'ada', 'yg', 'nanya', 'syahadat', 'eh', 'gabisasus', 'bgt', 'emg']",35,-12,negative
hari ini rohingya tiba lagi di pidie  entah pengawasan apa yg diperkuat hingga kapal reyot itu kembali masuk ke perairan indonesia 🤦,"['rohingya', 'pidie', 'awas', 'yg', 'kuat', 'kapal', 'reyot', 'masuk', 'air', 'indonesia']",22,-10,negative
beginilah indonesia karena cuma dengan cap seiman negara² asal timur tengah sana merusak segalanya  yaman  kami seiman tolong terima kami  rohingya  kami seiman tolong terima kami  bangladesh  kami seiman tolong terima kami  pakistan  kami seiman tolong terima kami  ypi,"['indonesia', 'cap', 'iman', 'negara', 'timur', 'rusak', 'yaman', 'iman', 'tolong', 'terima', 'rohingya', 'iman', 'tolong', 'terima', 'bangladesh', 'iman', 'tolong', 'terima', 'pakistan', 'iman', 'tolong', 'terima', 'ypi']",39,11,positive
bahkan ust mansur juga kemakan sama disinformasi rohingya ini video dari konten yang beliau repost ini adalah video dari enam tahun lalu di mana orang rohingya sedang demo di depan kedubes myanmar di malaysia,"['ust', 'mansur', 'makan', 'disinformasi', 'rohingya', 'video', 'konten', 'beliau', 'repost', 'video', 'enam', 'orang', 'rohingya', 'demo', 'dubes', 'myanmar', 'malaysia']",34,-3,negative
®️🔴israel masuk jebakan brigade al qassam❗  kelompok pasukan komando idf babak belur di gaza    lewat    ceasefire now  rohingya,"['israel', 'masuk', 'jebak', 'brigade', 'al', 'qassam', 'kelompok', 'pasu', 'komando', 'idf', 'babak', 'bur', 'gaza', 'ceasefire', 'now', 'rohingya']",18,-12,negative
gw sejauh ini cuma bisa berdoa supaya ortu gw dilembutkan hatinya dan dibukakan matanya supaya ga jadi standar ganda aneh banget dukung palestina tapi benci rohingya ga perlu mandang agamanya pun kita sama tau kalo ini krisis kemanusiaan,"['gw', 'doa', 'ortu', 'gw', 'lembut', 'hati', 'buka', 'mata', 'ga', 'standar', 'ganda', 'aneh', 'banget', 'dukung', 'palestina', 'benci', 'rohingya', 'ga', 'mandang', 'agama', 'tau', 'kalo', 'krisis', 'manusia']",38,-11,negative
dari awal gw udah khawatir sama isu yang beredar tentang pengungsi rohingya  dan ternyata feeling gw benar ortu gw sendiri kemakan hoax terutama emak gw padahal tiap hari paling getol ngeshare berita tentang perjuangan palestina  memang setan biadab kau provokator,"['gw', 'udah', 'khawatir', 'isu', 'edar', 'ungsi', 'rohingya', 'feeling', 'gw', 'ortu', 'gw', 'makan', 'hoax', 'emak', 'gw', 'getol', 'ngeshare', 'berita', 'juang', 'palestina', 'setan', 'biadab', 'kau', 'provokator']",40,-19,negative
ikiaku    tidak ada yg namanya pengungsi ilegal berbeda dengan imigran makanya rohingya yg di indonesia bangladesh dan negara lainnya itu bukan ilegal  biaya hidup seorang pengungsi gak ditanggung negara melainkan oleh iom dan organisasi lainnya negara kalau mau juga bs bantu,"['ikiaku', 'ada', 'yg', 'nama', 'ungsi', 'ilegal', 'beda', 'imigran', 'rohingya', 'yg', 'indonesia', 'bangladesh', 'negara', 'ilegal', 'biaya', 'hidup', 'ungsi', 'gak', 'tanggung', 'negara', 'iom', 'organisasi', 'negara', 'bs', 'bantu']",41,-3,negative
gws deh semoga lo gak mengalami apa yg rohingya alami,"['gws', 'deh', 'moga', 'lo', 'gak', 'alami', 'yg', 'rohingya', 'alami']",10,-3,negative
rohingya memdarat beramai kat acehsiapa yg bawak sebenarnya nihak asasi tu hak asasi jugatp takkan lah negara lain yg nak tampung mereka nitambah pelbagai masalah mereka bawa ke negara yg mereka datangidah lah besar kepalaklu baik je kat negara org tak masalah,"['rohingya', 'memdarat', 'ama', 'kat', 'acehsiapa', 'yg', 'bawak', 'nihak', 'asasi', 'tu', 'hak', 'asasi', 'jugatp', 'tak', 'negara', 'yg', 'nak', 'tampung', 'nitambah', 'pelbagai', 'bawa', 'negara', 'yg', 'datangidah', 'kepalaklu', 'je', 'kat', 'negara', 'org']",42,-2,negative
sementara kalau fokus rohingya atau pengungsi di aceh dan indonesia ada beberapa salah satunya buku ini bahasa indonesia peneliti antje missbach ini mmg banyak neliti soal pengungsi dan trafficking di aceh dan indonesia jurnal beliau kl gasalah ada yg bisa download gratis,"['fokus', 'rohingya', 'ungsi', 'aceh', 'indonesia', 'ada', 'salah', 'satu', 'buku', 'bahasa', 'indonesia', 'teliti', 'antje', 'missbach', 'mmg', 'neliti', 'ungsi', 'trafficking', 'aceh', 'indonesia', 'jurnal', 'beliau', 'kl', 'gasalah', 'ada', 'yg', 'download', 'gratis']",42,1,positive
®️🔴update hari ke❗pejuang palestina raih kemenangan sergap pasukan israel di selatan amp  barat gaza   lewat    ceasefire now  rohingya,"['update', 'ke', 'juang', 'palestina', 'raih', 'menang', 'sergap', 'pasu', 'israel', 'selatan', 'amp', 'barat', 'gaza', 'ceasefire', 'now', 'rohingya']",18,1,positive
pemerintah indonesia terlalu baik ke rohingya  th lagi populasi rohingya menumpuk di indonesia lalu mengambil alih indonesia dan menjadi negara rohingya dan tamat,"['perintah', 'indonesia', 'rohingya', 'th', 'populasi', 'rohingya', 'tumpuk', 'indonesia', 'ambil', 'alih', 'indonesia', 'negara', 'rohingya', 'tamat']",23,-10,negative
ham hari ini tidak lebih baik hukum pelanggar ham berat       zara  taehyung bem ugm  rohingya   pendek get well soon sungchan sering survey perngentotan terdahsyat,"['ham', 'hukum', 'langgar', 'ham', 'berat', 'zara', 'taehyung', 'bem', 'ugm', 'rohingya', 'pendek', 'get', 'well', 'soon', 'sungchan', 'survey', 'perngentotan', 'dahsyat']",24,-4,negative
pasti nya   ada adiba dan zara di rohingya asli perngentotan terdahsyat dan penghinanabi di belamin dan bem ugm sering my exo di myanmar,"['nya', 'ada', 'adiba', 'zara', 'rohingya', 'asli', 'perngentotan', 'dahsyat', 'penghinanabi', 'belamin', 'bem', 'ugm', 'my', 'exo', 'myanmar']",23,0,neutral
info slot gacor hari ini  hanya di kartutoto    gabung grup kartutoto            adiba zara  bem ugm top  rohingya  my exo pendek minggu,"['info', 'slot', 'gacor', 'kartutoto', 'gabung', 'grup', 'kartutoto', 'adiba', 'zara', 'bem', 'ugm', 'top', 'rohingya', 'my', 'exo', 'pendek', 'minggu']",21,-8,negative
rasakan jackpot kill maxwin tanpa batas hanya di kartutoto   gabung grup kartutoto            adiba zara  bem ugm top  rohingya  my exo pendek minggu,"['rasa', 'jackpot', 'kill', 'maxwin', 'batas', 'kartutoto', 'gabung', 'grup', 'kartutoto', 'adiba', 'zara', 'bem', 'ugm', 'top', 'rohingya', 'my', 'exo', 'pendek', 'minggu']",22,-10,negative
panas gini enak nya makan eskrim  zara ニキ歳祝成人 pak sugeng rohingya bem ugm  prisoner of azkaban  pagiii sarapan,"['panas', 'gin', 'enak', 'nya', 'makan', 'eskrim', 'zara', 'sugeng', 'rohingya', 'bem', 'ugm', 'prisoner', 'of', 'azkaban', 'pagiii', 'sarap']",18,5,positive
kalian yg lebih belain benalu seperti rohingya daripada warga negara sendiri kalian bangsat bajingan babi jancok mbokne asu,"['yg', 'bain', 'benalu', 'rohingya', 'warga', 'negara', 'bangsat', 'bajing', 'babi', 'jancok', 'mbokne', 'asu']",18,-12,negative
tweet mas rohingya itu lo bikin resah kira kira boleh ngk ya kita pukul,"['tweet', 'mas', 'rohingya', 'lo', 'bikin', 'resah', 'ngk', 'ya']",14,-1,negative
sementara kalau isu pengungsi secara general banyak banget kak sumbernya tapi untuk fokus ke pengungsi rohingya sendiri bisa baca dua buku ini aku pribadi baru selesai baca yang myanmars rohingya conflict,"['isu', 'ungsi', 'general', 'banget', 'kak', 'sumber', 'fokus', 'ungsi', 'rohingya', 'baca', 'buku', 'pribadi', 'selesai', 'baca', 'myanmars', 'rohingya', 'conflict']",31,3,positive
lu kudet banget rupanya padahal yg datang bulan ini itu asalnya dr bangladesh bukan dari myanmar di myanmar itu udah gak ada orang rohingya udah ngungsi kemana sejak tahun,"['lu', 'kudet', 'banget', 'yg', 'asal', 'dr', 'bangladesh', 'myanmar', 'myanmar', 'udah', 'gak', 'ada', 'orang', 'rohingya', 'udah', 'ngungsi', 'mana']",29,2,positive
datang lagi tu orangorang rohingya makin banyak aja ni,"['tu', 'orangorang', 'rohingya', 'aja', 'ni']",9,1,positive
cek 𝗖𝗘𝗟𝗟𝗘𝗡𝗘 simplies lacey heels series   sepatu brokat wedding shoes hak tahu kondangan wisuda dengan harga rp   adiba • zara • perngentotan terdahsyat • bem ugm • rohingya • ganteng banget • pendek • minggu • sore,"['cek', 'simplies', 'lacey', 'heels', 'series', 'sepatu', 'brokat', 'wedding', 'shoes', 'hak', 'kondangan', 'wisuda', 'harga', 'rp', 'adiba', 'zara', 'perngentotan', 'dahsyat', 'bem', 'ugm', 'rohingya', 'ganteng', 'banget', 'pendek', 'minggu', 'sore']",37,-5,negative
bayuuu  dayo kalau anda bilang bbrp etnis rohingya cari gara akan lbh mudah utk anda membuktikannya tapi anda bilang etnis rohingya kan memang cari garagara  jd silahkan buktikan tuduhan anda itu  ya cantumkan nama lokasi amp  gara apa yg mrk buat mnrt anda bisa,"['bayuuu', 'dayo', 'bilang', 'bbrp', 'etnis', 'rohingya', 'cari', 'gara', 'lbh', 'mudah', 'utk', 'bukti', 'bilang', 'etnis', 'rohingya', 'cari', 'garagara', 'jd', 'silah', 'bukti', 'tuduh', 'ya', 'cantum', 'nama', 'lokasi', 'amp', 'gara', 'yg', 'mrk', 'mnrt']",44,-6,negative
pengungsi rohingya mendarat lagi di aceh ditemukan tumpukan kartu pengungsi pbb,"['ungsi', 'rohingya', 'darat', 'aceh', 'temu', 'tumpu', 'kartu', 'ungsi', 'pbb']",11,-2,negative
perngentotan terdahsyat adiba zara minho arsenal  penghinanabi dibelaamin amin pengkhianatumat bem ugm ceasefire now rohingya  cek di google,"['perngentotan', 'dahsyat', 'adiba', 'zara', 'minho', 'arsenal', 'penghinanabi', 'dibelaamin', 'amin', 'pengkhianatumat', 'bem', 'ugm', 'ceasefire', 'now', 'rohingya', 'cek', 'google']",18,-7,negative
anak kos yg kuliah buat cari ilmu dan ngga jarang tujuannya buat majuin negara aja makan ngga teratur tu pengungsi enak bgt makannya teratur gitu dikasih makan masi bilang porsinya kurang emang ngga tau diri rohingya itu,"['anak', 'kos', 'yg', 'kuliah', 'cari', 'ilmu', 'ngga', 'jarang', 'tuju', 'majuin', 'negara', 'aja', 'makan', 'ngga', 'atur', 'tu', 'ungsi', 'enak', 'bgt', 'makan', 'atur', 'gitu', 'kasih', 'makan', 'mas', 'bilang', 'porsi', 'emang', 'ngga', 'tau', 'rohingya']",37,-7,negative
adaa dong dari bahas politik perang dunia sampe etnis rohingya juga ada apalagi kalau mau bahas sesuatu bridging nya pake sejarah juga ada banget,"['adaa', 'bahas', 'politik', 'perang', 'dunia', 'sampe', 'etnis', 'rohingya', 'ada', 'bahas', 'bridging', 'nya', 'pake', 'sejarah', 'ada', 'banget']",24,2,positive
cek cellene kala beads heels  warna  wedding shoes payet cm dengan harga rp dapatkan di shopee sekarang   adiba • zara • perngentotan terdahsyat • bem ugm • rohingya • ganteng banget • pendek • minggu • sore,"['cek', 'cellene', 'beads', 'heels', 'warna', 'wedding', 'shoes', 'payet', 'cm', 'harga', 'rp', 'dapat', 'shopee', 'adiba', 'zara', 'perngentotan', 'dahsyat', 'bem', 'ugm', 'rohingya', 'ganteng', 'banget', 'pendek', 'minggu', 'sore']",37,-4,negative
saya bkn orang papua tapi saya mendukung kemerdekaan mereka  rohingya diterima dengan sangat mesra dengan cap seiman lah kalau gitu bagaimana dengan wilayah indonesia yaitu papua yang mayoritas tidak seiman  saya cuma mendoakan cita² orang papua itu agar segera terwujud,"['bkn', 'orang', 'papua', 'dukung', 'merdeka', 'rohingya', 'terima', 'mesra', 'cap', 'iman', 'gitu', 'wilayah', 'indonesia', 'papua', 'mayoritas', 'iman', 'doa', 'cita', 'orang', 'papua', 'wujud']",40,12,positive
rohingya meng invasi indonesia dengan mudah,"['rohingya', 'meng', 'invasi', 'indonesia', 'mudah']",6,3,positive
cek 𝗖𝗘𝗟𝗟𝗘𝗡𝗘 • irish beads heels warna  wedding shoes brokat payet cm dengan harga rp dapatkan di shopee sekarang   adiba • zara • perngentotan terdahsyat • bem ugm • rohingya • ganteng banget • pendek • minggu • sore,"['cek', 'irish', 'beads', 'heels', 'warna', 'wedding', 'shoes', 'brokat', 'payet', 'cm', 'harga', 'rp', 'dapat', 'shopee', 'adiba', 'zara', 'perngentotan', 'dahsyat', 'bem', 'ugm', 'rohingya', 'ganteng', 'banget', 'pendek', 'minggu', 'sore']",39,-8,negative
adiba namjoon zara taehyung running man facial wash early vday for v get well soon sungchan rohingya bem ugm big mountain      rekomendasi jas hujan rain coat bola gantungan sekali pakai konser celana,"['adiba', 'namjoon', 'zara', 'taehyung', 'running', 'man', 'facial', 'wash', 'early', 'vday', 'for', 'v', 'get', 'well', 'soon', 'sungchan', 'rohingya', 'bem', 'ugm', 'big', 'mountain', 'rekomendasi', 'jas', 'hujan', 'rain', 'coat', 'bola', 'gantung', 'pakai', 'konser', 'celana']",32,-5,negative
asphury terus bisa sampe buat twit panjang gt emang pernah masuk circle rohingya chef,"['asphury', 'sampe', 'twit', 'gt', 'emang', 'masuk', 'circle', 'rohingya', 'chef']",14,-3,negative
😸stt hehhhpinjem seratus     猫 बिल्ली           yaman zara menkopolhukam pak sugeng bem ugm bawaslu ニキ歳祝成人 rohingya prisoner of azkaban rebahan  ceasefire now my exo park jisung thank you barack,"['stt', 'hehhhpinjem', 'ratus', 'yaman', 'zara', 'menkopolhukam', 'sugeng', 'bem', 'ugm', 'bawaslu', 'rohingya', 'prisoner', 'of', 'azkaban', 'rebah', 'ceasefire', 'now', 'my', 'exo', 'park', 'jisung', 'thank', 'you', 'barack']",28,3,positive
cek kebaya sajakebaya bali brokat sofia strech bet lengan  dengan harga rp dapatkan di shopee sekarang   adiba • zara • perngentotan terdahsyat • bem ugm • rohingya • ganteng banget • pendek • minggu • sore,"['cek', 'kebaya', 'sajakebaya', 'bal', 'brokat', 'sofia', 'strech', 'bet', 'lengan', 'harga', 'rp', 'dapat', 'shopee', 'adiba', 'zara', 'perngentotan', 'dahsyat', 'bem', 'ugm', 'rohingya', 'ganteng', 'banget', 'pendek', 'minggu', 'sore']",36,-8,negative
nobody tapi aku mendukung diskusi yg lebih baik atas pengungsi rohingya di aceh,"['nobody', 'dukung', 'diskusi', 'yg', 'ungsi', 'rohingya', 'aceh']",13,4,positive
marufamin pak kyai biar gak nanggung cpns tahun depan prioritaskan para pengungsi rohingya,"['marufamin', 'kyai', 'biar', 'gak', 'nanggung', 'cpns', 'prioritas', 'ungsi', 'rohingya']",13,-2,negative
cek yoona dress dengan harga rp dapatkan di shopee sekarang   adiba • zara • perngentotan terdahsyat • bem ugm • rohingya • ganteng banget • pendek • minggu • sore,"['cek', 'yoona', 'dress', 'harga', 'rp', 'dapat', 'shopee', 'adiba', 'zara', 'perngentotan', 'dahsyat', 'bem', 'ugm', 'rohingya', 'ganteng', 'banget', 'pendek', 'minggu', 'sore']",30,-4,negative
cek loose pants trousers wanita celana anti kusut celana kantor formal kulot highwaist wanita by tukuklambiy dengan harga rp   adiba • zara • perngentotan terdahsyat • bem ugm • rohingya • ganteng banget • pendek • minggu • sore,"['cek', 'loose', 'pants', 'trousers', 'wanita', 'celana', 'anti', 'kusut', 'celana', 'kantor', 'formal', 'kulot', 'highwaist', 'wanita', 'by', 'tukuklambiy', 'harga', 'rp', 'adiba', 'zara', 'perngentotan', 'dahsyat', 'bem', 'ugm', 'rohingya', 'ganteng', 'banget', 'pendek', 'minggu', 'sore']",39,-11,negative
ini lebih membutuhkan dari pada nampung rohingya yg gak tau diri,"['butuh', 'nampung', 'rohingya', 'yg', 'gak', 'tau']",11,-9,negative
populasi jakam indonesia adalah orangorang paling cabul di medsos presenter konten anak aja dilecehin ini orangorang kalo jadi pengungsi bakal jadi sampah di mana pun mereka berada aneh bener bisa ngatain pengungsi rohingya udah kayak yang paling beradab aja,"['populasi', 'jakam', 'indonesia', 'orangorang', 'cabul', 'medsos', 'presenter', 'konten', 'anak', 'aja', 'dilecehin', 'orangorang', 'kalo', 'ungsi', 'sampah', 'aneh', 'bener', 'ngatain', 'ungsi', 'rohingya', 'udah', 'kayak', 'adab', 'aja']",39,-13,negative
egan  jgn itu ternakan zionist yg mau bikin indo konflik dan secara membabi buta mengusir pengungsi rohingya,"['egan', 'jgn', 'terna', 'zionist', 'yg', 'bikin', 'indo', 'konflik', 'babi', 'buta', 'usir', 'ungsi', 'rohingya']",17,-14,negative
video orang papua yang bodoh karena tetap mau berada dalam naungan nkri semoga orang papua cepat sadar  melihat mesrasanya pemerintah menerima imigran gelap rohingya membuat saya berpikir bahwa orang papua minta merdeka ya hal yang sah² saja  semangat papua kalian bisa,"['video', 'orang', 'papua', 'bodoh', 'naung', 'nkri', 'moga', 'orang', 'papua', 'cepat', 'sadar', 'mesrasanya', 'perintah', 'terima', 'imigran', 'gelap', 'rohingya', 'pikir', 'orang', 'papua', 'merdeka', 'ya', 'sah', 'semangat', 'papua']",41,6,positive
video  menit dipake buat narik kesimpulan isu rohingya yg udah bertahuntahun lamanya nayssss,"['video', 'menit', 'dipake', 'narik', 'simpul', 'isu', 'rohingya', 'yg', 'udah', 'bertahuntahun', 'nayssss']",13,2,positive
